,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,Class
10,38.440686242055094,47.18644481594279,175.66104177701268,251.11863992981992,132.27119057865463,253.28813973119702,264.06779661016947,302.64408434851686,0,0,0,0,0,0,0,0,58.30508474576271,232.67797437764833,137.15255478681144,287.99999172404665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
11,38.440686242055094,47.18644481594279,175.66104177701268,251.11863992981992,132.27119057865463,253.28813973119702,264.06779661016947,302.64408434851686,0,0,0,0,0,0,0,0,58.30508474576271,232.67797437764833,137.15255478681144,287.99999172404665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
12,70.68927657132768,105.76271186440678,426.4858646716101,322.5310899982345,131.07344632768363,351.45764367055085,331.0282596221752,458.4858867408192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
13,70.68927657132768,105.76271186440678,426.4858646716101,322.5310899982345,131.07344632768363,351.45764367055085,331.0282596221752,458.4858867408192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
14,115.81468485169492,0.5785305217161016,222.55367231638417,103.84633209745763,100.37515448446327,117.8033964512712,224.18079096045201,195.03729696327682,0,0,0,0,0.0,166.32768361581918,114.65764036016951,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
15,115.81468485169492,0.5785305217161016,222.55367231638417,103.84633209745763,100.37515448446327,117.8033964512712,224.18079096045201,195.03729696327682,0,0,0,0,0.0,166.32768361581918,114.65764036016951,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
16,115.81468485169492,0.5785305217161016,222.55367231638417,103.84633209745763,100.37515448446327,117.8033964512712,224.18079096045201,195.03729696327682,0,0,0,0,0.0,166.32768361581918,114.65764036016951,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
17,204.04067355225988,27.769492628884183,256.0,193.51864848163842,186.97402454096041,160.83163400423732,256.0,236.32995674435028,0.0,126.69830287782486,37.713000971045204,224.7593352754237,81.681364759887,118.30960893361582,181.76723605225988,229.67684057203388,0.1084811970338983,68.8451955331921,20.357068767655367,131.0372859286723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
18,204.04067355225988,27.769492628884183,256.0,193.51864848163842,186.97402454096041,160.83163400423732,256.0,236.32995674435028,0.0,126.69830287782486,37.713000971045204,224.7593352754237,81.681364759887,118.30960893361582,181.76723605225988,229.67684057203388,0.1084811970338983,68.8451955331921,20.357068767655367,131.0372859286723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
19,204.04067355225988,27.769492628884183,256.0,193.51864848163842,186.97402454096041,160.83163400423732,256.0,236.32995674435028,0.0,126.69830287782486,37.713000971045204,224.7593352754237,81.681364759887,118.30960893361582,181.76723605225988,229.67684057203388,0.1084811970338983,68.8451955331921,20.357068767655367,131.0372859286723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
20,204.04067355225988,27.769492628884183,256.0,193.51864848163842,186.97402454096041,160.83163400423732,256.0,236.32995674435028,0.0,126.69830287782486,37.713000971045204,224.7593352754237,81.681364759887,118.30960893361582,181.76723605225988,229.67684057203388,0.1084811970338983,68.8451955331921,20.357068767655367,131.0372859286723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
21,204.04067355225988,27.769492628884183,256.0,193.51864848163842,186.97402454096041,160.83163400423732,256.0,236.32995674435028,0.0,126.69830287782486,37.713000971045204,224.7593352754237,81.681364759887,118.30960893361582,181.76723605225988,229.67684057203388,0.1084811970338983,68.8451955331921,20.357068767655367,131.0372859286723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
22,23.53898525776836,20.537854210805087,88.045197740113,92.27571062853107,44.94462835451978,97.19322695974577,110.60791843220336,124.96271407132768,184.08136917372883,114.54915916313558,244.53787076271183,231.4124293785311,0,0,0,0,129.41017831920905,67.68814000706215,164.7005649717514,114.54915916313558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
23,23.53898525776836,20.537854210805087,88.045197740113,92.27571062853107,44.94462835451978,97.19322695974577,110.60791843220336,124.96271407132768,184.08136917372883,114.54915916313558,244.53787076271183,231.4124293785311,0,0,0,0,129.41017831920905,67.68814000706215,164.7005649717514,114.54915916313558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
24,23.53898525776836,20.537854210805087,88.045197740113,92.27571062853107,44.94462835451978,97.19322695974577,110.60791843220336,124.96271407132768,184.08136917372883,114.54915916313558,244.53787076271183,231.4124293785311,0,0,0,0,129.41017831920905,67.68814000706215,164.7005649717514,114.54915916313558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
25,23.53898525776836,20.537854210805087,88.045197740113,92.27571062853107,44.94462835451978,97.19322695974577,110.60791843220336,124.96271407132768,184.08136917372883,114.54915916313558,244.53787076271183,231.4124293785311,0,0,0,0,129.41017831920905,67.68814000706215,164.7005649717514,114.54915916313558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
26,0,0,0,0,95.85538047316385,127.85536943855931,156.31185999293785,153.31073446327684,0,0,0,0,0,0,0,0,146.76611052259886,156.78193414548022,166.725436970339,194.09717072740116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
27,0,0,0,0,95.85538047316385,127.85536943855931,156.31185999293785,153.31073446327684,0,0,0,0,0,0,0,0,146.76611052259886,156.78193414548022,166.725436970339,194.09717072740116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
28,0,0,0,0,95.85538047316385,127.85536943855931,156.31185999293785,153.31073446327684,0,0,0,0,0,0,0,0,146.76611052259886,156.78193414548022,166.725436970339,194.09717072740116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
29,0,0,0,0,0,0,0,0,0,0,0,0,53.911877648305094,162.5672448799435,231.23163841807911,245.29718396892653,5.893791931497175,197.27910928672318,78.49944826977399,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
30,0,0,0,0,0,0,0,0,0,0,0,0,53.911877648305094,162.5672448799435,231.23163841807911,245.29718396892653,5.893791931497175,197.27910928672318,78.49944826977399,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
31,0,0,0,0,165.71298993644066,119.82824638064972,237.74011299435028,199.0870188912429,59.3356064618644,114.25988700564972,188.05877030367236,247.1774143714689,5.785310734463277,114.98305084745763,114.65764036016951,238.4994372351695,143.58419403248587,9.545763263594633,193.6271186440678,119.75593661723164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
32,0,0,0,0,165.71298993644066,119.82824638064972,237.74011299435028,199.0870188912429,59.3356064618644,114.25988700564972,188.05877030367236,247.1774143714689,5.785310734463277,114.98305084745763,114.65764036016951,238.4994372351695,143.58419403248587,9.545763263594633,193.6271186440678,119.75593661723164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
33,0,0,0,0,165.71298993644066,119.82824638064972,237.74011299435028,199.0870188912429,59.3356064618644,114.25988700564972,188.05877030367236,247.1774143714689,5.785310734463277,114.98305084745763,114.65764036016951,238.4994372351695,143.58419403248587,9.545763263594633,193.6271186440678,119.75593661723164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
34,0,0,0,0,165.71298993644066,119.82824638064972,237.74011299435028,199.0870188912429,59.3356064618644,114.25988700564972,188.05877030367236,247.1774143714689,5.785310734463277,114.98305084745763,114.65764036016951,238.4994372351695,143.58419403248587,9.545763263594633,193.6271186440678,119.75593661723164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
35,132.59209480932202,14.824858757062149,242.223737641243,123.80564751059322,128.5423728813559,152.1536679025424,219.66101694915253,196.41130384887006,0,0,0,0,0.0,183.68361581920902,99.03729696327684,251.66101694915253,102.21921345338984,156.49265095338984,122.17853990112994,201.03954802259886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
36,132.59209480932202,14.824858757062149,242.223737641243,123.80564751059322,128.5423728813559,152.1536679025424,219.66101694915253,196.41130384887006,0,0,0,0,0.0,183.68361581920902,99.03729696327684,251.66101694915253,102.21921345338984,156.49265095338984,122.17853990112994,201.03954802259886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
37,132.59209480932202,14.824858757062149,242.223737641243,123.80564751059322,128.5423728813559,152.1536679025424,219.66101694915253,196.41130384887006,0,0,0,0,0.0,183.68361581920902,99.03729696327684,251.66101694915253,102.21921345338984,156.49265095338984,122.17853990112994,201.03954802259886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
38,132.59209480932202,14.824858757062149,242.223737641243,123.80564751059322,128.5423728813559,152.1536679025424,219.66101694915253,196.41130384887006,0,0,0,0,0.0,183.68361581920902,99.03729696327684,251.66101694915253,102.21921345338984,156.49265095338984,122.17853990112994,201.03954802259886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
39,0,0,0,0,4.447464247881356,133.06214689265536,89.31073446327683,205.95707538841808,147.05537164548022,150.12881797316385,254.95140360169492,256.0,0,0,0,0,115.2361626059322,7.520905058262713,159.78305967514126,92.85424390889831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
40,0,0,0,0,4.447464247881356,133.06214689265536,89.31073446327683,205.95707538841808,147.05537164548022,150.12881797316385,254.95140360169492,256.0,0,0,0,0,115.2361626059322,7.520905058262713,159.78305967514126,92.85424390889831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
41,0,0,0,0,4.447464247881356,133.06214689265536,89.31073446327683,205.95707538841808,147.05537164548022,150.12881797316385,254.95140360169492,256.0,0,0,0,0,115.2361626059322,7.520905058262713,159.78305967514126,92.85424390889831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
42,0,0,0,0,0,0,0,0,0.0,137.11186882062148,69.5321989759887,220.7096133474576,101.35140801553673,104.35254457980227,226.60339424435028,242.6214689265537,211.85085628531075,135.954802259887,249.16609286723164,214.635041490113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
43,0,0,0,0,0,0,0,0,0.0,137.11186882062148,69.5321989759887,220.7096133474576,101.35140801553673,104.35254457980227,226.60339424435028,242.6214689265537,211.85085628531075,135.954802259887,249.16609286723164,214.635041490113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
44,0,0,0,0,0,0,0,0,0.0,137.11186882062148,69.5321989759887,220.7096133474576,101.35140801553673,104.35254457980227,226.60339424435028,242.6214689265537,211.85085628531075,135.954802259887,249.16609286723164,214.635041490113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom
